,id,name,address,postal_code,charger_level,lat,lng,cost,gg_address,gg_lat,gg_lng,city,province
288,CEA-10755,102 | BSR | AC | 1100 Fleury,"1100 rue Fleury, Montréal, QC",H2C 1P9,Level2,45.558804,-73.65865500000001,"1,00 $ (CAD) de l'heure","1100 Rue Fleury E, Montréal, QC H2C 1P9, Canada",45.558618,-73.658333,Montréal,QC
290,CEA-10845,111 | BSR | AC | 55 Cremazie O,"55 boul. Crémazie O, Montréal, QC",H2N 1L3,Level2,45.541031,-73.642792,"1,00 $ (CAD) de l'heure","55 Boulevard Crémazie O, Montréal, QC H2N 1L3, Canada",45.5411395,-73.64264200000001,Montréal,QC
293,CEA-10880,516 | BSR | PMR | 3620 St-Denis,"3620 St-Denis, Montréal, QC",H2X 3L6,Level2,45.517751,-73.569529,"1,00 $ (CAD) de l'heure","3620 Rue Saint-Denis, Montréal, QC H2X 3L7, Canada",45.517817,-73.56995490000001,Montréal,QC
294,CEA-11211,729 | BSR | CDN-NDG | 2405 Cote Ste-Catherine,"2405 Chemin de la Côte-Sainte-Catherine, Montréal, QC",H3T 1A8,Level2,45.508874,-73.61836,"1,00 $ (CAD) de l'heure","2405 Chemin de la Côte-Sainte-Catherine, Montréal, QC H3T 1A8, Canada",45.5097386,-73.619582,Montréal,QC
295,CEA-10578,313 | BSR | RPP | 6036 St-Hubert,"6036 St-Hubert, Montréal, QC",H2S 2L7,Level2,45.534474,-73.59958,"1,00 $ (CAD) de l'heure","6036 Rue St-Hubert, Montréal, QC H2S 2L7, Canada",45.534389000000004,-73.59970799999999,Montréal,QC
297,CEA-10697,408 | BSR | MHM | 1870 Davidson,"1870 Davidson, Montréal, QC",H1W 2Y6,Level2,45.542656,-73.545168,"1,00 $ (CAD) de l'heure","1870 Rue Davidson, Montréal, QC H1W 2Y6, Canada",45.5423324,-73.54523809999999,Montréal,QC
299,CEA-10585,522 | BSR | PMR | 4490 Fabre,"4490 Rue Fabre, Montréal, QC",H2J 3V3,Level2,45.531321,-73.575622,"1,00 $ (CAD) de l'heure","4490 Rue Fabre, Montréal, QC H2J 3V3, Canada",45.5312697,-73.5756427,Montréal,QC
312,CEA-10928,101 | BSR | AC | 10490 Lajeunesse,"10490 Lajeunesse, Montréal, QC",H3J 2E1,Level2,45.554181,-73.664827,"1,00 $ (CAD) de l'heure","10490 Rue Lajeunesse, Montréal, QC H3L 2E5, Canada",45.55407,-73.66486090000001,Montréal,QC
314,CEA-11217,731 | BSR | CDN-NDG | 5600 Côte-des-Neiges,"5600 Chemin de la Côte-des-Neiges, Montréal, QC",H3T 1Z1,Level2,45.497777,-73.62566600000001,"1,00 $ (CAD) de l'heure","5600 Chemin de la Côte-des-Neiges, Montréal, QC H3T 1Z1, Canada",45.4974662,-73.6261036,Montréal,QC
324,CEA-10654,320 | BSR | RPP | 3810 Rosemont,"3810 boul. Rosemont, Montréal, QC",H1X 2P6,Level2,45.5578,-73.576045,"1,00 $ (CAD) de l'heure","3810 Boulevard Rosemont, Montréal, QC H1X 1L4, Canada",45.5578734,-73.575942,Montréal,QC
326,CEA-11300,115 | BSR | AC | 10305 St-Laurent,"10305 St-Laurent, Montréal, QC",H3L 2M3,Level2,45.548862,-73.664778,"1,00 $ (CAD) de l'heure","10305 Boul St-Laurent, Montréal, QC H3L 2M3, Canada",45.548894399999995,-73.66496020000001,Montréal,QC
331,CEA-10596,106 | BSR | AC | 780 Fleury,"1780 Fleury, Montréal, QC",H2C 1T4,Level2,45.567582,-73.653615,"1,00 $ (CAD) de l'heure","1780 Rue Fleury E, Montréal, QC H2C 3E4, Canada",45.567422799999996,-73.6535553,Montréal,QC
332,CEA-10198,604 | BSR | VM | 163 St-Antoine,"115 rue St-Antoine Ouest, Montréal, QC",H2Z 1X8,Level2,45.505539,-73.55852,"1,00 $ (CAD) de l'heure","115 Rue Saint-Antoine O, Montréal, QC H2Z 1X8, Canada",45.5054528,-73.55869090000002,Montréal,QC
338,CEA-288,602 | BSR | VM | 1245 St-Urbain,"rue St-Urbain & René-Lévesque, Montréal, QC",H2Z 1A4,Level2,45.507908,-73.56276,"1,00 $ (CAD) de l'heure","Boulevard René-Lévesque O & Rue Saint-Urbain, Montréal, QC H2Z, Canada",45.507678399999996,-73.562505,Montréal,QC
342,CEA-11136,635 | BSR | VM | 799 De La Commune,"799 De La Commune, Ville-Marie, QC",H3C 1Y1,Level2,45.495752,-73.552719,"1,00 $ (CAD) de l'heure","799 Rue de la Commune O, Montréal, QC H3C 1Y1, Canada",45.495422999999995,-73.55288890000001,Montréal,QC
345,CEA-10326,704 | BSR | CDN-NDG | 5620 Chemin de la Côte-St-Luc,"5620 Chemin de la Côte-St-Luc, Montréal, QC",H3X 2E3,Level2,45.478208,-73.629689,"1,00 $ (CAD) de l'heure","5620 Chemin de la Côte-Saint-Luc, Montréal, QC H3X 2E3, Canada",45.4780659,-73.62944940000001,Montréal,QC
349,CEA-102,581 | BHR | PMR | 5633 Saint-Dominique : Aréna St-Louis,"5633 rue Saint-Dominique, Montréal, QC",H2T 1V7,Level2,45.527779,-73.59976,"2,50 $ (CAD) par session","5633 Rue Saint-Dominique, Montréal, QC H2T 1V7, Canada",45.5273112,-73.5994845,Montréal,QC
356,CEA-10782,604 | BSR | VM | 163 St-Antoine,"155 rue St-Antoine Ouest, Montréal, QC",H2Z 2A7,Level2,45.505046,-73.55894,"1,00 $ (CAD) de l'heure","155 Rue Saint-Antoine O, Montréal, QC H2Z 1H2, Canada",45.505202000000004,-73.5589031,Montréal,QC
357,CEA-10527,508 | BSR | PMR | 5271 St-Hubert,"5271 rue St-Hubert, Montréal, QC",H2J 2Y4,Level2,45.530108,-73.590299,"1,00 $ (CAD) de l'heure","5271 Rue St-Hubert, Montréal, QC H2J 2Y4, Canada",45.5302115,-73.59012690000002,Montréal,QC
360,CEA-10091,DGI - Complexe Desjardins,"1251 rue Jeanne-Mance, Montréal, QC",H2X 3Y2,Level2,45.507924,-73.56414000000001,"1,00 $ (CAD) de l'heure","1251 Rue Jeanne-Mance, Montréal, QC H2X, Canada",45.5070394,-73.5651293,Montréal,QC
362,CEC-00153,Centre de services communautaires du Monastère,"4451 rue Berri, Montréal, QC",H2J 2W9,FastDC,45.524942,-73.580838,"10,00 $ (CAD) de l'heure","4451 Rue Berri, Montréal, QC H2J 1W5, Canada",45.5249085,-73.5807816,Montréal,QC
366,CEA-10846,316 | BSR | RPP | 4300 Bélanger,"4300A Bélanger, Montréal, QC",H1T 3M1,Level2,45.566674,-73.585495,"1,00 $ (CAD) de l'heure","4300 Rue Bélanger, Montréal, QC H1T 1A7, Canada",45.5667637,-73.5854248,Montréal,QC
375,CEA-10868,325 | BSR | RPP | 5841 des Écores,"5841 Rue des Écores , Montréal, QC",H2G 1X6,Level2,45.544691,-73.58632,"1,00 $ (CAD) de l'heure","5841 Rue des Écores, Montréal, QC H2G 2J2, Canada",45.5447644,-73.5863595,Montréal,QC
379,CEA-10383,708 | BSR | CDN-NDG | 6200 Côte Des-Neiges,"6200 ch. de la Côte-des-Neiges, Montréal, QC",H3S 2A1,Level2,45.500598,-73.632462,"1,00 $ (CAD) de l'heure","6200 Chemin de la Côte-des-Neiges, Montréal, QC H3S 2A1, Canada",45.500826200000006,-73.63260240000001,Montréal,QC
380,CEA-11308,628 | BSR | VM | 2330 Sherbrooke Ouest,"2330 rue Sherbrooke O, Montréal, QC",H3H 1G8,Level2,45.491734,-73.587228,"1,00 $ (CAD) de l'heure","2330 Rue Sherbrooke Ouest, Montréal, QC H3H 1G8, Canada",45.491395000000004,-73.586883,Montréal,QC
383,CEA-10941,108 | BSR | AC | 990 Salaberry,"990 Salaberry, Montréal, QC",H3L 3L6,Level2,45.545777,-73.692268,"1,00 $ (CAD) de l'heure","990 Rue de Salaberry, Montréal, QC H3L, Canada",45.5455256,-73.6925484,Montréal,QC
384,CEA-10149,611 | BSR | VM | 530 Peel,"530 rue Peel, Montréal, QC",H3C 6M8,Level2,45.495621,-73.563865,"1,00 $ (CAD) de l'heure","530 Rue Peel, Montréal, QC H3C 6M8, Canada",45.4953646,-73.5635567,Montréal,QC
389,CEA-10864,627 | BSR | VM | 1475 Alexandre DeSève,"1475 Rue Alexandre-DeSève, Montréal, QC",H2L 4P2,Level2,45.521667,-73.554563,"1,00 $ (CAD) de l'heure","1475 Rue Alexandre-DeSève, Montréal, QC H2L 4P2, Canada",45.5218232,-73.554902,Montréal,QC
391,CEA-10958,725 | BSR | CDN-NDG | 7440 Décarie,"7440 Décarie, H4P 2N1, QC",H4A 3H9,Level2,45.494349,-73.65420999999999,"1,00 $ (CAD) de l'heure","7440 Boulevard Décarie, Montréal, QC H4P 2N1, Canada",45.495273299999994,-73.655125,Montréal,QC
395,CEA-10748,318 | BSR | RPP | 2919 Bellechasse,"2919 Bellechasse, Montréal, QC",H2G 1N8,Level2,45.551265,-73.584723,"1,00 $ (CAD) de l'heure","2919 Rue de Bellechasse, Montréal, QC H1Y 1K1, Canada",45.5516476,-73.5851119,Montréal,QC
401,CEA-10517,521 | BSR | PMR | 375 St-Viateur,"375A St-Viateur, Montréal, QC",H2V 4B5,Level2,45.521651,-73.602802,"1,00 $ (CAD) de l'heure","263 Rue Saint Viateur O, Montréal, QC H2V 1Y1, Canada",45.5226902,-73.60196440000001,Montréal,QC
402,CEA-10724,724 | BSR | CDN-NDG | 2940 Côte Ste-Catherine,"2940 Côte Ste-Catherine, Montréal, QC",H3S 2C2,Level2,45.504899,-73.621948,"1,00 $ (CAD) de l'heure","2940 Chemin de la Côte-Sainte-Catherine, Montréal, QC H3S 2C2, Canada",45.504887599999996,-73.6218803,Montréal,QC
407,CEA-10353,206 | BSR | VSMPE | 8106 Casgrain,"8106 Avenue Casgrain , Montréal, QC",H2P 2K5,Level2,45.540098,-73.63096999999999,"1,00 $ (CAD) de l'heure","8106 Avenue Casgrain, Montréal, QC H2P 2K5, Canada",45.540012100000006,-73.63104150000001,Montréal,QC
410,CEA-10351,725 | BSR | CDN-NDG | 7440 Décarie,"7440 Décarie, H4P 2N1, QC",H4A 3H9,Level2,45.49426,-73.654292,"1,00 $ (CAD) de l'heure","7440 Boulevard Décarie, Montréal, QC H4P 2N1, Canada",45.495273299999994,-73.655125,Montréal,QC
411,CEA-10148,620 | BSR | VM | 1551 St-Denis,"1551 rue St-Denis, Montréal, QC",H2L 3K3,Level2,45.514626,-73.56228,"1,00 $ (CAD) de l'heure","1551 Rue Saint-Denis, Montréal, QC H2X 3K3, Canada",45.5146299,-73.562003,Montréal,QC
414,CEA-10873,321 | BSR | RPP | 6919 19e ave,"6919 19e ave, Montréal, QC",H1X 2T5,Level2,45.562636,-73.588902,"1,00 $ (CAD) de l'heure","6919 19e Avenue, Montréal, QC H2A 2L2, Canada",45.5628143,-73.589214,Montréal,QC
422,CEB-10188,ITHQ,"3535 rue St-Denis, Montréal, QC",H2X 3P1,Level2,45.518076,-73.56879,"1,00 $ (CAD) de l'heure","3535 Rue Saint-Denis, Montréal, QC H2X 3P1, Canada",45.5177092,-73.5687593,Montréal,QC
423,CEA-10543,324 | BSR | RPP | 5808 St-Hubert,"5808St-Hubert, Montréal, QC",H2S 2L7,Level2,45.533244,-73.59685999999999,"1,00 $ (CAD) de l'heure","Rue St-Hubert, Montréal, QC, Canada",45.5442437,-73.62094909999999,Montréal,QC
427,CEA-11027,529 | BSR | PMR | 2025 Masson,"2025 Rue Masson, Montréal, QC",H2H 2P7,Level2,45.539172,-73.58224,"1,00 $ (CAD) de l'heure","2025 Rue Masson, Montréal, QC H2H 2P7, Canada",45.5393624,-73.58210240000001,Montréal,QC
429,CEA-10701,210 | BSR | VSMPE | 15 Liège E,"15A Liege E, Montréal, QC",H2P 1H8,Level2,45.541019,-73.63746,"1,00 $ (CAD) de l'heure","15 Rue de Liège E, Montréal, QC H2P 1H8, Canada",45.5410242,-73.6375275,Montréal,QC
434,CEA-10909,715 | BSR | CND-NDG | 3285 Lacombe,"3285 Lacombe, Montréal, QC",H3T 1L8,Level2,45.498543,-73.62177199999999,"1,00 $ (CAD) de l'heure","3285 Avenue Lacombe, Montréal, QC H3T 1L6, Canada",45.4990236,-73.6215875,Montréal,QC
437,CEA-10329,506 | BSR | PMR | 5004 St-Laurent : Parc Lahaie,"5004 Boul St-Laurent, Montréal, QC",H2T 1R7,Level2,45.522579,-73.591611,"1,00 $ (CAD) de l'heure","5004 Boul St-Laurent, Montréal, QC H2T 1R7, Canada",45.522451200000006,-73.59183730000001,Montréal,QC
439,CEA-11291,523 | BSR | PMR | 4752 Berri,"4752 Berri, Montréal, QC",H2J 2R6,Level2,45.526525,-73.585349,"1,00 $ (CAD) de l'heure","4752 Rue Berri, Montréal, QC H2J 2R5, Canada",45.526371999999995,-73.58540500000001,Montréal,QC
442,CEA-10841,112 | BSR | AC | 460 Chabanel O,"460 Rue Chabanel O, Montréal, QC",H2N 1G8,Level2,45.537961,-73.654751,"1,00 $ (CAD) de l'heure","460 Rue Chabanel O, Montréal, QC H2N 2K6, Canada",45.537746000000006,-73.6544455,Montréal,QC
445,CEA-11039,829 | BSR | SO | 472 Ste-Madeleine,"472 Rue Sainte Madeleine, Montréal, QC",H3K 2K7,Level2,45.480554,-73.555775,"1,00 $ (CAD) de l'heure","472 Rue Sainte Madeleine, Montréal, QC H3K 2K7, Canada",45.480514,-73.5554071,Montréal,QC
446,CEA-10652,713 | BSR | CDN-NDG | 5468 Claranald,"5468 Claranald, Montréal, QC",H3X 2S7,Level2,45.483906,-73.637557,"1,00 $ (CAD) de l'heure","5468 Avenue Clanranald, Montréal, QC H3X 2S3, Canada",45.4837375,-73.63781469999999,Montréal,QC
449,CEA-10570,718 | BSR | CDN-NDG | 3555 Queen Mary,"3355 Chemin Queen Mary, Montréal, QC",H3V 1H9,Level2,45.49571,-73.618201,"1,00 $ (CAD) de l'heure","3355 Chemin Queen Mary, Montréal, QC H3V 1A5, Canada",45.4961536,-73.6188136,Montréal,QC
450,CEA-10178,618 | BSR | VM | 254 Boisbriand,"270 rue de Boisbriand, Montréal, QC",H2X 3C5,Level2,45.512673,-73.562445,"1,00 $ (CAD) de l'heure","270 Rue de Boisbriand, Montréal, QC H2X, Canada",45.5129085,-73.5622645,Montréal,QC
451,CEA-11005,118 | BSR | AC | 9335 St-Hubert,"9335 rue St Hubert, Montréal, QC",H2M 1Y7,Level2,45.552497,-73.646632,"1,00 $ (CAD) de l'heure","9335 Rue St-Hubert, Montréal, QC H2M 1Y7, Canada",45.5531259,-73.6463446,Montréal,QC
453,CEA-10945,107 | BSR | AC | 11988 Obrien,"11988 Boulevard O'Brien, Montréal, QC",H4J 1Y9,Level2,45.53217,-73.706766,"1,00 $ (CAD) de l'heure","11988 Boulevard O'Brien, Montréal, QC H4J 1Y9, Canada",45.532015,-73.7068,Montréal,QC
459,CEA-10568,601 | BSR | VM | 800 Gauvin,"800 rue du Square Victoria, Montréal, QC",H4Z 1A1,Level2,45.500852,-73.56134,"1,00 $ (CAD) de l'heure","800 Rue du Square-Victoria, Montréal, QC H4Z 1A1, Canada",45.5003412,-73.56207140000001,Montréal,QC
462,CEA-10273,119 | BSR | AC |  10905 rue Basile Routhier : Parc Basile Routhier,"10905A rue Basile Routhier, Montréal, QC",H2C 3H5,Level2,45.557084,-73.671649,"1,00 $ (CAD) de l'heure","10905 Rue Basile Routhier, Montréal, QC H2C 1N7, Canada",45.557458600000004,-73.6725483,Montréal,QC
465,CEA-10389,502 | BSR | PMR | 4502 Boyer,"4502 rue Boyer, Montréal, QC",H2J 3E2,Level2,45.527465,-73.580138,"1,00 $ (CAD) de l'heure","4502 Rue Boyer, Montréal, QC H2J 3E2, Canada",45.5274177,-73.5800945,Montréal,QC
467,CEA-10902,104 | BSR | AC | 54 Gouin,"54 Boul. Gouin Est, Montréal, QC",H3L 1A6,Level2,45.552297,-73.673625,"1,00 $ (CAD) de l'heure","54 Boulevard Gouin E, Montréal, QC H3L, Canada",45.552005,-73.67369709999998,Montréal,QC
470,CEA-10575,508 | BSR | PMR | 5271 St-Hubert,"5271 rue St-Hubert, Montréal, QC",H2J 2Y4,Level2,45.530108,-73.590299,"1,00 $ (CAD) de l'heure","5271 Rue St-Hubert, Montréal, QC H2J 2Y4, Canada",45.5302115,-73.59012690000002,Montréal,QC
471,CEB-10014,St-Hubert - Lajeunesse,"10520 rue Lajeunesse, Montréal, QC",H3L 2E6,Level2,45.5542526245117,-73.66552734375,"1,00 $ (CAD) de l'heure","10520 Rue Lajeunesse, Montréal, QC H3L 2E6, Canada",45.5542534,-73.6652332,Montréal,QC
476,CEA-11120,181 | BHR | AC | 11301 de l'Acadie : Aréna Marcelin-Wilson,"11301 Boulevard de l'Acadie, Montréal, QC",H3M 2T1,Level2,45.537078,-73.684914,"1,00 $ (CAD) de l'heure","11301 Boulevard de l'Acadie, Montréal, QC H3M 2T1, Canada",45.5365968,-73.68487950000001,Montréal,QC
477,CEA-10727,226 | BSR | VSMPE | 151 Castelnau,"151 Castelnau, Montréal, QC",H2R 1P3,Level2,45.536733,-73.61896,"1,00 $ (CAD) de l'heure","151 Rue de Castelnau O, Montréal, QC H2R 2Y6, Canada",45.5339635,-73.62186,Montréal,QC
479,CEA-11191,634 | BSR | VM | 350 rue St-Hubert,"350 St-Hubert, Montréal, QC",H2L 0A4,Level2,45.512078,-73.550062,"1,00 $ (CAD) de l'heure","350 Rue St-Hubert, Montréal, QC H2Y 4B3, Canada",45.512123700000004,-73.5504839,Montréal,QC
480,CEA-10258,119 | BSR | AC |  10905 rue Basile Routhier : Parc Basile Routhier,"10905A rue Basile Routhier, Montréal, QC",H2C 3H5,Level2,45.557084,-73.671649,"1,00 $ (CAD) de l'heure","10905 Rue Basile Routhier, Montréal, QC H2C 1N7, Canada",45.557458600000004,-73.6725483,Montréal,QC
484,CEA-10162,625 | BSR | VM | 1956 Frontenac,"1956 Rue Frontenac, Montréal, QC",H2K 2Z1,Level2,45.532725,-73.552184,"1,00 $ (CAD) de l'heure","1956 Rue Frontenac, Montréal, QC H2K 2Z1, Canada",45.5325695,-73.5521119,Montréal,QC
485,CEA-10638,218 | BSR | VSMPE | 8498 Châteaubriand,"8498 Avenue De Chateaubriand, Montréal, QC",H2P 2A3,Level2,45.547498,-73.63325,"1,00 $ (CAD) de l'heure","8498 Avenue De Chateaubriand, Montréal, QC H2P 2A3, Canada",45.547575099999996,-73.63310440000001,Montréal,QC
486,CEA-426,St-Hubert - Côte-des-Neiges,"5235 Chemin de la Côte-des-Neiges, Montréal, QC",H3T 1Y1,Level2,45.4962737196333,-73.6211819828034,"1,00 $ (CAD) de l'heure","5235 Chemin de la Côte-des-Neiges, Montréal, QC H3T 1Y1, Canada",45.496123299999994,-73.62106259999999,Montréal,QC
487,CEA-10284,305 | BSR | RPP | 26e avenue,"6435 26e Avenue, Montréal, QC",H1T 3K7,Level2,45.564852,-73.577294,"1,00 $ (CAD) de l'heure","6435 26e Avenue, Montréal, QC H1T 3K7, Canada",45.5648695,-73.57716059999998,Montréal,QC
491,CEA-10861,722 | BSR | CDN-NDG | 3756 Queen Mary,"3756 Chemin Queen Mary, Montréal, QC",H3V 1A6,Level2,45.494166,-73.61964499999999,"1,00 $ (CAD) de l'heure","3756 Chemin Queen Mary, Montréal, QC H3V 1A6, Canada",45.494077000000004,-73.61950999999999,Montréal,QC
494,CEA-10297,804 | BSR | SO | 1105 de la Sucrerie,"1105 Rue de la Sucrerie, Montréal, QC",H3K 3E7,Level2,45.483595,-73.56020799999999,"1,00 $ (CAD) de l'heure","1105 Rue de la Sucrerie, Montréal, QC H3K 3E7, Canada",45.48353,-73.55993199999999,Montréal,QC
497,CEA-10572,718 | BSR | CDN-NDG | 3555 Queen Mary,"3355 Chemin Queen Mary, Montréal, QC",H3V 1H9,Level2,45.49571,-73.618201,"1,00 $ (CAD) de l'heure","3355 Chemin Queen Mary, Montréal, QC H3V 1A5, Canada",45.4961536,-73.6188136,Montréal,QC
498,CEA-101,580 | BHR | PMR | 4365 Cartier : Aréna Mont-Royal,"4365 Cartier Rue, Montréal, Montréal, QC",H2H 2N9,Level2,45.533424,-73.57226,"2,50 $ (CAD) par session","4365 Rue Cartier, Montréal, QC H2H 2N9, Canada",45.533234,-73.571813,Montréal,QC
507,CEB-10020,Place des Arts,"1450 rue St-Urbain, Montréal, QC",H5B 1E4,Level2,45.5091667175293,-73.5659484863281,"2,50 $ (CAD) par session","1450 Rue Saint-Urbain, Montréal, QC H2X 1Z8, Canada",45.5090838,-73.5660905,Montréal,QC
508,CEA-11230,731 | BSR | CDN-NDG | 5600 Côte-des-Neiges,"5600 Chemin de la Côte-des-Neiges, Montréal, QC",H3T 1Z1,Level2,45.497777,-73.62566600000001,"1,00 $ (CAD) de l'heure","5600 Chemin de la Côte-des-Neiges, Montréal, QC H3T 1Z1, Canada",45.4974662,-73.6261036,Montréal,QC
511,CEA-10761,223 | BSR | VSMPE | 8630 Berri,"8630 Rue Berri, Montréal, QC",H2P 2G4,Level2,45.545698,-73.63738000000001,"1,00 $ (CAD) de l'heure","8630 Rue Berri, Montréal, QC H2P 2Z4, Canada",45.5455533,-73.6374537,Montréal,QC
517,CEA-10360,303 | BSR | RPP | 2160 Beaubien,"2160 Rue Beaubien E, Montréal, QC",H2G 1M6,Level2,45.546029,-73.59401899999999,"1,00 $ (CAD) de l'heure","2160 Rue Beaubien E, Montréal, QC H2G 1M6, Canada",45.545912,-73.5940186,Montréal,QC
521,CEA-10290,507 | BSR | PMR | 3528 Calixa-Lavallée : Parc Lafontaine,"3528 Avenue Calixa-Lavallée, Montréal, QC",H2L 2T6,Level2,45.524943,-73.565462,"1,00 $ (CAD) de l'heure","3528 Avenue Calixa-Lavallée, Montréal, QC H2L 2T6, Canada",45.5247991,-73.56526159999999,Montréal,QC
522,CEA-10545,319 | BSR | RPP | 6501 St-Laurent,"6501A St-Laurent, Montréal, QC",H2S 3C4,Level2,45.530366,-73.608664,"1,00 $ (CAD) de l'heure","6501 Boul St-Laurent, Montréal, QC H2S 3C4, Canada",45.530368200000005,-73.6085368,Montréal,QC
526,CEA-10959,722 | BSR | CDN-NDG | 3756 Queen Mary,"3756 Chemin Queen Mary, Montréal, QC",H3V 1A6,Level2,45.494166,-73.61964499999999,"1,00 $ (CAD) de l'heure","3756 Chemin Queen Mary, Montréal, QC H3V 1A6, Canada",45.494077000000004,-73.61950999999999,Montréal,QC
528,CEA-10581,510 | BSR | PMR | 3440 St-Laurent,"3440 Boul St-Laurent, H2X 2T9, Montréal, QC",H2H 1W1,Level2,45.512799,-73.570279,"1,00 $ (CAD) de l'heure","3440 Boul St-Laurent, Montréal, QC H2X 2T9, Canada",45.512429,-73.5699604,Montréal,QC
533,CEA-10331,807 | BSR | SO | 52385 du Parc Garneau,"2385 Rue du Parc Garneau, Montréal, QC",H4E 2C2,Level2,45.455853,-73.594737,"1,00 $ (CAD) de l'heure","2385 Rue du Parc Garneau, Montréal, QC H4E 2C2, Canada",45.4559799,-73.594697,Montréal,QC
540,CEA-10855,112 | BSR | AC | 460 Chabanel O,"460 Rue Chabanel O, Montréal, QC",H2N 1G8,Level2,45.537961,-73.654751,"1,00 $ (CAD) de l'heure","460 Rue Chabanel O, Montréal, QC H2N 2K6, Canada",45.537746000000006,-73.6544455,Montréal,QC
541,CEA-111,581 | BHR | PMR | 5633 Saint-Dominique : Aréna St-Louis,"5633 rue Saint-Dominique, Montréal, QC",H2T 1V7,Level2,45.527779,-73.59976,"2,50 $ (CAD) par session","5633 Rue Saint-Dominique, Montréal, QC H2T 1V7, Canada",45.5273112,-73.5994845,Montréal,QC
544,CEA-10599,220 | BSR | VSMPE | 7151 St-Dominique,"7151A St-Dominique, Montréal, QC",H2R 1X3,Level2,45.535353,-73.61758,"1,00 $ (CAD) de l'heure","7151 Rue Saint-Dominique, Montréal, QC H2R 1X3, Canada",45.535179,-73.6173677,Montréal,QC
546,CEA-11040,113 | BSR | AC | 12505 Lachapelle,"12505 Lachapelle, Montréal, QC",H4J 2N2,Level2,45.531689,-73.72589,"1,00 $ (CAD) de l'heure","12505 Rue Lachapelle, Montréal, QC H4J 2N2, Canada",45.531921999999994,-73.72627299999999,Montréal,QC
551,CEA-10693,214 | BSR | VSMPE | 6961 des Écores,"6961 Des Écores, Montréal, QC",H2E 2V7,Level2,45.551028,-73.59976999999999,"1,00 $ (CAD) de l'heure","6961 Rue des Écores, Montréal, QC H2E 2V7, Canada",45.551163200000005,-73.5999005,Montréal,QC
555,CEA-10934,107 | BSR | AC | 11988 Obrien,"11988 Boulevard O'Brien, Montréal, QC",H4J 1Y9,Level2,45.53217,-73.706766,"1,00 $ (CAD) de l'heure","11988 Boulevard O'Brien, Montréal, QC H4J 1Y9, Canada",45.532015,-73.7068,Montréal,QC
557,CEA-11306,115 | BSR | AC | 10305 St-Laurent,"10305 St-Laurent, Montréal, QC",H3L 2M3,Level2,45.548862,-73.664778,"1,00 $ (CAD) de l'heure","10305 Boul St-Laurent, Montréal, QC H3L 2M3, Canada",45.548894399999995,-73.66496020000001,Montréal,QC
564,CEA-222,Allied - 111 Duke,"111 Rue Duke, Montreal, QC",H3C 2M1,Level2,45.4971082709454,-73.5567164535113,"2,50 $ (CAD) par session","111 Rue Duke, Montréal, QC H3C 2M1, Canada",45.4967578,-73.5562301,Montréal,QC
566,CEA-10365,208 | BSR | VSMPE | 10 Villeray,"10 Rue Villeray, Montréal, QC",H2R 1E8,Level2,45.537317,-73.624953,"1,00 $ (CAD) de l'heure","10 Rue Villeray, Montréal, QC H2R 1E8, Canada",45.537246,-73.624707,Montréal,QC
569,CEA-10343,704 | BSR | CDN-NDG | 5620 Chemin de la Côte-St-Luc,"5620 Chemin de la Côte-St-Luc, Montréal, QC",H3X 2E3,Level2,45.478208,-73.629689,"1,00 $ (CAD) de l'heure","5620 Chemin de la Côte-Saint-Luc, Montréal, QC H3X 2E3, Canada",45.4780659,-73.62944940000001,Montréal,QC
577,CEA-10847,822 | BSR | SO | 555 Des Seigneurs,"555 Des Seigneurs, Montréal, QC",H3J 2S5,Level2,45.488813,-73.570943,"1,00 $ (CAD) de l'heure","555 Rue des Seigneurs, Montréal, QC H3J 1Y1, Canada",45.4885844,-73.5700977,Montréal,QC
585,CEA-11192,421 | BSR | MHM | 1401 De la Salle,"1401 Avenue de la Salle, Montréal, QC",H1V 2J4,Level2,45.550076,-73.534962,"1,00 $ (CAD) de l'heure","1401 Avenue de la Salle, Montréal, QC H1V 2J4, Canada",45.550181099999996,-73.53481009999999,Montréal,QC
591,CEA-10289,803 | BSR | SO | 1825 Notre-Dame O,"1825 rue Notre-Dame O, Montréal, QC",H3J 2Y4,Level2,45.487874,-73.569212,"1,00 $ (CAD) de l'heure","1825 Rue Notre-Dame Ouest, Montréal, QC H3J 2Y4, Canada",45.488162,-73.568995,Montréal,QC
592,CEA-10369,701 | BSR | CND-NDG | 3405 Grand Boulevard,"3405 Grand Boulevard, Montréal, QC",H4B 2X3,Level2,45.466805,-73.623583,"1,00 $ (CAD) de l'heure","3405 Grand Boulevard, Montréal, QC H4B 2X3, Canada",45.466897100000004,-73.62359570000001,Montréal,QC
598,CEA-10370,706 | BSR | CDN-NDG | 3340 Côte Ste-Catherin,"3340 Côte Ste-Catherine, Montréal, QC",H1W 2C7,Level2,45.5001,-73.626006,"1,00 $ (CAD) de l'heure","3340 Chemin de la Côte-Sainte-Catherine, Montréal, QC H3T 1C6, Canada",45.5000421,-73.6258217,Montréal,QC
599,CEA-10703,219 | BSR | VSMPE | 1210 Villeray,"1210 Villeray, Montréal, QC",H2R 1J7,Level2,45.547077,-73.61853,"1,00 $ (CAD) de l'heure","1210 Rue Villeray, Montréal, QC H2R 1J7, Canada",45.546833500000005,-73.61840140000001,Montréal,QC
